TIMESTAMP,RECORD,Kmh_Max3Sec,WS_kmh_3SecAvg_TMx,WindDir_3sec,Kmh_Mean,WindDir_MeanVect,Kmh_StDev
4/11/17 17:30,322,0,20:00.1,0,0,0,0
4/11/17 17:40,323,0,30:00.1,0,0,0,0
4/11/17 17:50,324,0,40:00.1,0,0,0,0
4/11/17 18:00,325,0,50:00.1,0,0,0,0
4/11/17 18:10,326,0,00:00.1,0,0,0,0
4/11/17 18:20,327,0,10:00.1,0,0,0,0
4/11/17 18:30,328,0,20:00.1,0,0,0,0
4/11/17 18:40,329,0,30:00.1,0,0,0,0
4/11/17 18:50,330,0,40:00.1,0,0,0,0
4/11/17 19:00,331,0,50:00.1,0,0,0,0
4/11/17 19:10,332,0,00:00.1,0,0,0,0
4/11/17 19:20,333,0,10:00.1,0,0,0,0
4/11/17 19:30,334,0,20:00.1,0,0,0,0
4/11/17 19:40,335,0,30:00.1,0,0,0,0
4/11/17 19:50,336,0,40:00.1,0,0,0,0
4/11/17 20:00,337,0,50:00.1,0,0,0,0
4/11/17 20:10,338,0,00:00.1,0,0,0,0
4/11/17 20:20,339,0,10:00.1,0,0,0,0
4/11/17 20:30,340,0,20:00.1,0,0,0,0
4/11/17 20:40,341,0,30:00.1,0,0,0,0
4/11/17 20:50,342,0,40:00.1,0,0,0,0
4/11/17 21:00,343,0,50:00.1,0,0,0,0
4/11/17 21:10,344,0,00:00.1,0,0,0,0
4/11/17 21:20,345,0,10:00.1,0,0,0,0
4/11/17 21:30,346,0,20:00.1,0,0,0,0
4/11/17 21:40,347,0,30:00.1,0,0,0,0
4/11/17 21:50,348,0,40:00.1,0,0,0,0
4/11/17 22:00,349,0,50:00.1,0,0,0,0
4/11/17 22:10,350,0,00:00.1,0,0,0,0
4/11/17 22:20,351,0,10:00.1,0,0,0,0
4/11/17 22:30,352,0,20:00.1,0,0,0,0
4/11/17 22:40,353,0,30:00.1,0,0,0,0
4/11/17 22:50,354,0,40:00.1,0,0,0,0
4/11/17 23:00,355,0,50:00.1,0,0,0,0
4/11/17 23:10,356,0,00:00.1,0,0,0,0
4/11/17 23:20,357,0,10:00.1,0,0,0,0
4/11/17 23:30,358,0,20:00.1,0,0,0,0
4/11/17 23:40,359,0,30:00.1,0,0,0,0
4/11/17 23:50,360,0,40:00.1,0,0,0,0
5/11/17 0:00,361,0,50:00.1,0,0,0,0
5/11/17 0:10,362,0,00:00.1,0,0,0,0
5/11/17 0:20,363,0,10:00.1,0,0,0,0
5/11/17 0:30,364,0,20:00.1,0,0,0,0
5/11/17 0:40,365,0,30:00.1,0,0,0,0
5/11/17 0:50,366,0,40:00.1,0,0,0,0
5/11/17 1:00,367,0,50:00.1,0,0,0,0
5/11/17 1:10,368,0,00:00.1,0,0,0,0
5/11/17 1:20,369,0,10:00.1,0,0,0,0
5/11/17 1:30,370,0,20:00.1,0,0,0,0
5/11/17 1:40,371,0,30:00.1,0,0,0,0
5/11/17 1:50,372,0,40:00.1,0,0,0,0
5/11/17 2:00,373,0,50:00.1,0,0,0,0
5/11/17 2:10,374,0,00:00.1,0,0,0,0
5/11/17 2:20,375,0,10:00.1,0,0,0,0
5/11/17 2:30,376,0,20:00.1,0,0,0,0
5/11/17 2:40,377,0,30:00.1,0,0,0,0
5/11/17 2:50,378,0,40:00.1,0,0,0,0
5/11/17 3:00,379,0,50:00.1,0,0,0,0
5/11/17 3:10,380,0,00:00.1,0,0,0,0
5/11/17 3:20,381,0,10:00.1,0,0,0,0
5/11/17 3:30,382,0,20:00.1,0,0,0,0
5/11/17 3:40,383,0,30:00.1,0,0,0,0
5/11/17 3:50,384,0,40:00.1,0,0,0,0
5/11/17 4:00,385,0,50:00.1,0,0,0,0
5/11/17 4:10,386,0,00:00.1,0,0,0,0
5/11/17 4:20,387,0,10:00.1,0,0,0,0
5/11/17 4:30,388,0,20:00.1,0,0,0,0
5/11/17 4:40,389,0,30:00.1,0,0,0,0
5/11/17 4:50,390,0,40:00.1,0,0,0,0
5/11/17 5:00,391,0,50:00.1,0,0,0,0
5/11/17 5:10,392,0,00:00.1,0,0,0,0
5/11/17 5:20,393,0,10:00.1,0,0,0,0
5/11/17 5:30,394,0,20:00.1,0,0,0,0
5/11/17 5:40,395,0,30:00.1,0,0,0,0
5/11/17 5:50,396,0,40:00.1,0,0,0,0
5/11/17 6:00,397,0,50:00.1,0,0,0,0
5/11/17 6:10,398,0,00:00.1,0,0,0,0
5/11/17 6:20,399,0,10:00.1,0,0,0,0
5/11/17 6:30,400,0,20:00.1,0,0,0,0
5/11/17 6:40,401,0,30:00.1,0,0,0,0
5/11/17 6:50,402,0,40:00.1,0,0,0,0
5/11/17 7:00,403,0,50:00.1,0,0,0,0
5/11/17 7:10,404,0,00:00.1,0,0,0,0
5/11/17 7:20,405,0,10:00.1,0,0,0,0
5/11/17 7:30,406,0,20:00.1,0,0,0,0
